Reporting Week,Sail Year,Sail Month,F Pol Dep Time Id,L Pod Arr Time Id,Primary Svvd Close Date,Cgo Trade Cde,Cgo Trade Lane Cde,Shipment DIR,BPM Sales Region,BPM Sales Ofce Cde,BPM Local Region,Orig Ofce Cde,Primary Svvd Id,F Base Pol Svvd,L Base Pod Svvd,F Pol Svvd,L Pod Svvd,Trckg Grp Ref Cde,Bl Ref Cde,Sc Num,AGMT NUM,Agreement Creator,Agreement Approver,TEU,Freight Revenue,Orig City Nme,Orig State,Orig Country Nme,Dest City Nme,Dest State,Dest Country Nme,F Pol Nme,L Pod Nme,F Base Pol Nme,L Base Pod Nme,Cntr Type,Cgo Nature Cde,Sales Rep Code,Sales Name,SCTD IND,Freight  Revenue Type,Shipper Cde,Shipper Nme,Consign Cde,Consign Nme,Forward Cde,Forward Name,Ctrct Ctrl Pty Cde,Ctrct Ctrl Pty Name,BOUND,Contrib1,Contrib2,Contrib3,Net Freight,Cust ID,Cust Main Name,SOC IND,Intra river Ind,Trade Division,Booking Party Code,Booking Party Name,Dest Region,Booking Office,Account Scale,BCO_NVO,Industry,FOB IND,CNTR TYPE GRP,Region GRP Main Nme,GBL Grp Main Nme,BPM Sales Country,F_POL_DEP_TIME_ID,INLAND_CGO_ID,SC_COMMODITY_GROUP,C3 Adjustment,Dest Office,Commodity Group,品名,Primary SVVD Season Type
201701,2017,1,20170101,20161228,20170101,IET,IET,E,C.Europe,IST,C.Europe,IST,AGTS7J011E,AGTS7J011E,AGTS7J011E,AGTS7J011E,AGTS7J011E,9002092100,9002092100,,IST02327073v1,,,6,707.65,Gebze,Kocaeli,Turkey,Piraeus,Attiki,Greece,Yilport,Piraeus,Yilport,Piraeus,40HQ,GC,DS9,Aksoyme,0,>-5% and <=0%,6268906000,Mira Transport Services,6130679000,Medtainer S.A.,6268906000,Mira Transport Services,6268906000,Mira Transport Services,IB,97.72,-203.12,-24.08,707.65,6268906,Mira Transport Services,0,0,IETD,6268906000,Mira Transport Services,C.Europe,IST,,NVO,,0,GP_Group,,,Turkey,20170101,0,,478.88,PIR,FLL,森林制品、木材、原木等,
201701,2017,1,20170101,20161228,20170101,IET,IET,E,C.Europe,IST,C.Europe,IST,AGTS7J011E,AGTS7J011E,AGTS7J011E,AGTS7J011E,AGTS7J011E,9002095370,9002095370,,IST02741001v1,,,6,1070.56,Gebze,Kocaeli,Turkey,Piraeus,Attiki,Greece,Yilport,Piraeus,Yilport,Piraeus,20GP,GC,GX8,Volkan Dogdu,0,>-5% and <=0%,7647735000,Posco Assan TST Celik San A S,6483302000,Prometal Bakli Aeve,7560569000,Esna Uluslararasi Tasimacilik Brokerlik Hizmetleri Ve Dis Tic Ltd Sti,7560569000,Esna Uluslararasi Tasimacilik Brokerlik Hizmetleri Ve Dis Tic Ltd Sti,IB,473.14,-137.18,-17.96,1070.56,7560569,Esna Uluslararasi Tasimacilik Brokerlik Hizmetleri Ve Dis Tic Ltd Sti,0,0,IETD,7560569000,Esna Uluslararasi Tasimacilik Brokerlik Hizmetleri Ve Dis Tic Ltd Sti,C.Europe,IST,,,,0,GP_Group,,,Turkey,20170101,0,,485,PIR,MRM,金属原材料（钢、铁、铜、铝等）,
201701,2017,1,20170101,20161228,,IET,IET,,C.Europe,PIR,C.Europe,PIR,,,,IMSUZ3008E,IMSUZ3008E,9002052460,9002052460,,PIR04919001v1,papadge,laiga,2,543.47,Piraeus,Attiki,Greece,Limassol,,Cyprus,Piraeus,Limassol,,,40HQ,GC,A62,George Papadopoulos,0,>-5% and <=0%,7639784000,Vigors S A,7650196000,Neon Energy Cyprus Limited,6816263000,P.Koniakos And Company,6816263000,P.Koniakos And Company,,543.47,543.47,543.47,543.47,6816263,P.Koniakos And Company,0,0,IETD,6816263000,P.Koniakos And Company,C.Europe,PIR,,BCO,Furniture & Department Stores,0,GP_Group,,,Greece,20170101,1,,807.07,PIR,,#N/A,
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.DLC,DLC,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5037221170,5037221170,,DLC19153051v1,fangjie,link,6,2613.81,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,40HQ,GC,S30,Fang Jie,0,>-5% and <=0%,7450791000,Liaoning North Dynasol Synthetic Rubber Company Limited,7278013000,"JiuJiang  Xingyuan internatioal freight co.,ltd",6902967000,COSCO Logistics Dalian Company Limited,7450791000,Liaoning North Dynasol Synthetic Rubber Company Limited,OB,1381.83,1241.19,1065.48,1977.81,7450791,Liaoning North Dynasol Synthetic Rubber Company Limited,0,0,PAN-ICT,1220528000,Cosfredl Development Zone Branch,B.WUH,DLC,,BCO,Rubber and Plastic Products,0,GP_Group,,,China,20170101,1,,1169.27,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.DLC,YIK,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5044729760,5044729760,,YIK03535161v1,zhaiyb,sunygdl,4,2149.12,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,20GP,GC,S55,You Jing,0,>5% and <=10%,7527195000,Ying Kou Yong Quan Shi Ye You Xian Gong Si,7466021000,Jiujiang Changtu Qiche Yunshu Jituan Huoyun Wuliu Youxiangongsi,7527195000,Ying Kou Yong Quan Shi Ye You Xian Gong Si,7527195000,Ying Kou Yong Quan Shi Ye You Xian Gong Si,OB,1223.52,1148.2,1035.84,1725.12,7527195,Ying Kou Yong Quan Shi Ye You Xian Gong Si,0,0,PAN-ICT,7527195000,Ying Kou Yong Quan Shi Ye You Xian Gong Si,B.WUH,YIK,,BCO,Furniture & Department Stores,0,GP_Group,,,China,20170101,1,,1128.1,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.DLC,YIK,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5050384310,5050384310,,YIK02475203v1,zhaiyb,link,2,1103.62,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,20GP,GC,GT1,Zhang Fengmei,0,>10% and <=15%,6318938000,Guangzhou Huayue Logistics Company Limited,7278013000,"JiuJiang  Xingyuan internatioal freight co.,ltd",6318938000,Guangzhou Huayue Logistics Company Limited,6318938000,Guangzhou Huayue Logistics Company Limited,OB,637.14,599.48,543.3,891.62,6318938,Guangzhou Huayue Logistics Company Limited,0,0,PAN-ICT,6318938000,Guangzhou Huayue Logistics Company Limited,B.WUH,YIK,,NVO,,0,GP_Group,,,China,20170101,1,,589.43,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.DLC,YIK,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5050384330,5050384330,,YIK02217160v1,zhaiyb,link,2,900.31,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,40HQ,GC,GS9,Gao Jie,0,>0% and <=5%,6879814000,Ying Kou Jia Na Logistics Company Limited,7466021000,Jiujiang Changtu Qiche Yunshu Jituan Huoyun Wuliu Youxiangongsi,6879814000,Ying Kou Jia Na Logistics Company Limited,6879814000,Ying Kou Jia Na Logistics Company Limited,OB,485.98,439.1,380.53,688.31,6879814,Ying Kou Jia Na Logistics Company Limited,0,0,PAN-ICT,6879814000,Ying Kou Jia Na Logistics Company Limited,B.WUH,YIK,,NVO,,0,GP_Group,,,China,20170101,1,,415.12,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.HQR,HQR,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5050344420,5050344420,,YIK03781016v1,zhaiyb,link,2,972.92,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,20GP,GC,GT1,Zhang Fengmei,0,>-5% and <=0%,6385329000,Yingkou Economic Development Zone Wanhong Logistics Company Limited,6889153000,Jiujiang Changyun Logistics Comapny Limited,6385329000,Yingkou Economic Development Zone Wanhong Logistics Company Limited,6385329000,Yingkou Economic Development Zone Wanhong Logistics Company Limited,OB,522.96,485.3,429.14,760.92,6385329,Yingkou Economic Development Zone Wanhong Logistics Company Limited,0,0,PAN-ICT,6385329000,Yingkou Economic Development Zone Wanhong Logistics Company Limited,B.WUH,YIK,,KEY N,,0,GP_Group,Yingkou Economic,Yingkou Economic,Head Quarter,20170101,1,,475.27,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.WUH,KHN,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5051500910,5051500910,,KHN01062006v6,tuxuan,wangxf3,10,4748.4,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,20GP,GC,D07,Chen Feng,0,>-5% and <=0%,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,OB,2513.3,2325,2044.2,3688.4,7272818,Yingkou Anterograde Logistics Company Limited,0,0,PAN-ICT,6590862000,Cosco Dalian International Freight Company Limited Changchun Branch,B.WUH,CGQ,,NVO,,0,GP_Group,,,China,20170101,1,,2160.44,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161230,20170101,ICT,ICT,S,B.WUH,KHN,B.DLC,YIK,IC5RRM042S,IC5RRM042S,IC5RRM042S,IC5RRM042S,CB7V48120W,5051501270,5051501270,,KHN01062006v6,tuxuan,wangxf3,6,2849.04,Yingkou,Liaoning,China,Jiujiang,Jiangxi,China,Yingkou,Jiu jiang,Yingkou,Shanghai,20GP,GC,D07,Chen Feng,0,>-5% and <=0%,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,7272818000,Yingkou Anterograde Logistics Company Limited,OB,1507.98,1395,1226.52,2213.04,7272818,Yingkou Anterograde Logistics Company Limited,0,0,PAN-ICT,6590862000,Cosco Dalian International Freight Company Limited Changchun Branch,B.WUH,CGQ,,NVO,,0,GP_Group,,,China,20170101,1,,1296.26,JIJ,,#N/A,PEAK
201701,2017,1,20170101,20161231,,ICT,CJC,,B.SHA,NKG,B.SHA,SHA,,,,CB11YMP089W,CB11YMP089W,5049011330,5049011330,,NKG06603003v1,,,4,432.46,Shanghai,Shanghai,China,Nanjing,Jiangsu,China,Shanghai,Nanjing,,,40HQ,GC,V74,Yu Chuan,0,>-5% and <=0%,6719199000,Anhui Foreign Economic Construction (Group) Corporation Limited.,6719199000,Anhui Foreign Economic Construction (Group) Corporation Limited.,6380995000,Jiangsu Uniwill Logistics Company Limited,6719199000,Anhui Foreign Economic Construction (Group) Corporation Limited.,,432.46,432.46,432.46,432.46,6719199,Anhui Foreign Economic Construction (Group) Corporation Limited.,0,1,PAN-ICT,6719199000,Anhui Foreign Economic Construction (Group) Corporation Limited.,B.SHA,NKG,,,,0,GP_Group,,,China,20170101,1,,432.46,NKG,BML,建筑材料（瓷砖、水泥、石头）,
201701,2017,1,20170101,20170101,,ICT,CJC,,B.SHA,SHA,B.SHA,TAG,,,,CB5V68013W,CB5V68013W,5047425950,5047425950,,SHA61134021v1,fengjj,chenqi,2,326.73,Taicang,Jiangsu,China,Yueyang,Hunan,China,Taicang,Yueyang,,,40HQ,GC,ZA5,Luo xiao,0,>-5% and <=0%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",7547073000,Hunan Huyuan Logistics Limited Company,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",,326.73,326.73,326.73,326.73,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,1,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.WUH,TAG,,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,1,,347.82,YUY,,#N/A,
201701,2017,1,20170101,20170101,,ICT,CJC,,B.SHA,SHA,B.SHA,TAG,,,,CB5V68013W,CB5V68013W,5047425960,5047425960,,SHA61134021v1,fengjj,chenqi,68,11108.82,Taicang,Jiangsu,China,Yueyang,Hunan,China,Taicang,Yueyang,,,40HQ,GC,ZA5,Luo xiao,0,>-5% and <=0%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",7547073000,Hunan Huyuan Logistics Limited Company,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",,11108.82,11108.82,11108.82,11108.82,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,1,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.WUH,TAG,,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,1,,11825.91,YUY,,#N/A,
201701,2017,1,20170101,20170102,20161201,IAT,IAA,S,B.HQS,HQS,B.SGP,SIN,PA2RXT060S,PA2RXT060S,PA2RXT060S,PA2RXT060S,PA2RXT060S,7110230960,7110230960,GAA16129,,,,1,236.88,Singapore,,Singapore,Port Klang,Selangor,Malaysia,Singapore,Port kelang,Singapore,Port kelang,20GP,GC,CH2,Chen Shengyang(COSCON),1,>-5% and <=0%,1037210000,ExxonMobil Chemical Asia Pacific,6872129000,HENKEL MALAYSIA SDN BHD,7270800000,Elite Int'l Logistics Singapore Pte Ltd - Exxonmobil Chemical Asia Pac,6357778000,ExxonMobil Corporation,OB,118.42,25.27,6.25,236.88,6003147,Exxon Mobil Chemical Company,0,0,COSCON S.E.A,7270800000,Elite Int'l Logistics Singapore Pte Ltd - Exxonmobil Chemical Asia Pac,B.MYS,SIN,GKA,BCO,Rubber and Plastic Products,0,GP_Group,Exxon Mobile,Exxon Mobile,Globe Sales Division,20170101,0,Group A,6.25,KUL,PPS,塑料制品,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179190,5046179190,,YNT02602002v1,wangll7,chenqi,1,102.23,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,20GP,GC,DL4,Wang Haibin,0,<= -15%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,38.97,28.32,13.94,102.2,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,14.32,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179190,5046179190,,YNT02602002v1,wangll7,chenqi,14,954.45,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,40HQ,GC,DL4,Wang Haibin,0,>-15% and <=-10%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,287.49,223.23,26.25,954.45,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,31.64,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179200,5046179200,,YNT02602002v1,wangll7,chenqi,1,102.23,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,20GP,GC,DL4,Wang Haibin,0,<= -15%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,38.97,28.32,13.94,102.2,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,14.66,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179210,5046179210,,YNT02602002v1,wangll7,chenqi,2,136.35,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,40GP,GC,DL4,Wang Haibin,0,<= -15%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,40.63,35.33,-12.13,136.35,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,-11.41,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179210,5046179210,,YNT02602002v1,wangll7,chenqi,2,136.35,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,40HQ,GC,DL4,Wang Haibin,0,>-15% and <=-10%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,41.07,31.89,3.75,136.35,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,4.47,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5046179220,5046179220,,YNT02602002v1,wangll7,chenqi,2,136.35,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,40HQ,GC,DL4,Wang Haibin,0,>-15% and <=-10%,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",IB,41.07,31.89,3.75,136.35,6303346,"Shanghai Haitong International Automotive Logistics Co.,Ltd",0,0,PAN-ICT,6303346000,"Shanghai Haitong International Automotive Logistics Co.,Ltd",B.DLC,YNT,GKA,BCO,Auto & Fitting,0,GP_Group,,,China,20170101,0,,4.47,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5132836620,5132836620,,YNT01832069v1,wangll7,chenwl6,4,551.8,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,20GP,GC,FL1,Liu Zhichao,0,>-5% and <=0%,7094316000,Yantai Voyager International Transportation Company Limited,7188303000,Yingkou Dongsan Jiyun Logistics Company Limited,7094316000,Yantai Voyager International Transportation Company Limited,7094316000,Yantai Voyager International Transportation Company Limited,IB,282.56,239.96,182.44,551.68,7094316,Yantai Voyager International Transportation Company Limited,0,0,PAN-ICT,7094316000,Yantai Voyager International Transportation Company Limited,B.DLC,YNT,,NVO,,0,GP_Group,,,China,20170101,0,,196.86,YIK,HCS,日用化工,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5132838140,5132838140,,YNT01832069v1,wangll7,chenwl6,2,275.9,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,20GP,GC,FL1,Liu Zhichao,0,>-5% and <=0%,7094316000,Yantai Voyager International Transportation Company Limited,7188303000,Yingkou Dongsan Jiyun Logistics Company Limited,7094316000,Yantai Voyager International Transportation Company Limited,7094316000,Yantai Voyager International Transportation Company Limited,IB,141.28,119.98,91.22,275.84,7094316,Yantai Voyager International Transportation Company Limited,0,0,PAN-ICT,7094316000,Yantai Voyager International Transportation Company Limited,B.DLC,YNT,,NVO,,0,GP_Group,,,China,20170101,0,,98.43,YIK,HCS,日用化工,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,N,B.TAO,YNT,B.TAO,YNT,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,IC5R8Z027N,5132840670,5132840670,,YNT02542019v1,wangll7,zoubo,28,3862.6,Yantai,Shandong,China,Yingkou,Liaoning,China,Yantai,Yingkou,Yantai,Yingkou,20GP,GC,FL2,Zhang Liang,0,>-5% and <=0%,7509108000,"yantai henze logistics  Co.,Ltd.",6735975000,Yingkou Huichang Container Transportation Company Limited,7509108000,"yantai henze logistics  Co.,Ltd.",7509108000,"yantai henze logistics  Co.,Ltd.",IB,1977.92,1679.72,1277.08,3861.76,7509108,"yantai henze logistics  Co.,Ltd.",0,0,PAN-ICT,7509108000,"yantai henze logistics  Co.,Ltd.",B.DLC,YNT,,NVO,,0,GP_Group,,,China,20170101,0,,2366.89,YIK,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,S,B.XMN,FOC,B.XMN,ZZU,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,5881693260,5881693260,,EBD00796013v1,likn,likn,1,275.47,Zhangzhou,Fujian,China,Hengli(Panyu),Guangdong,China,Zhangzhou,Nansha,Zhangzhou,Nansha,20GP,GC,EQ3,Gao HaiQiang,0,>-5% and <=0%,6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,1076817000,"Cosco Guangzhou International Freight Co.,Ltd",6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,7326105000,Epanasia Promotion,OB,65.53,51.22,31.93,158.8,7326105,Epanasia Promotion,0,0,PAN-ICT,6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,B.China(S),EBD,,OTHER,E-business,0,GP_Group,,,China,20170101,1,,31.93,PNY,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,S,B.XMN,FOC,B.XMN,ZZU,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,5881694350,5881694350,,EBD00796004v1,likn,zoumx,2,550.94,Zhangzhou,Fujian,China,Hengli(Panyu),Guangdong,China,Zhangzhou,Nansha,Zhangzhou,Nansha,20GP,GC,EQ3,Gao HaiQiang,0,>-5% and <=0%,6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,1076817000,"Cosco Guangzhou International Freight Co.,Ltd",6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,7326105000,Epanasia Promotion,OB,131.06,102.44,63.86,317.6,7326105,Epanasia Promotion,0,0,PAN-ICT,6703277000,Ying Gang Tai Hang Xiamen Logistics Company Limited,B.China(S),EBD,,OTHER,E-business,0,GP_Group,,,China,20170101,1,,63.86,PNY,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,S,B.XMN,XMN,B.XMN,ZZU,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,5049500900,5049500900,,XMN30889001v5,xuxz,lizhh,6,1367.88,Zhaoshangju Zhangzhou Kaifaqu,Fujian,China,Nansha,Guangdong,China,Zhangzhou,Nansha,Zhangzhou,Nansha,20GP,GC,EN7,Pan BiFeng,0,>-5% and <=0%,7401590000,QingYuan JunPeng Logistics Company Limited,7526912000,"Guangzhou Kaiyida Logistics Co.,Ltd.",7401590000,QingYuan JunPeng Logistics Company Limited,7401590000,QingYuan JunPeng Logistics Company Limited,OB,730.32,644.46,528.66,1253.88,7401590,QingYuan JunPeng Logistics Company Limited,0,0,PAN-ICT,7401590000,QingYuan JunPeng Logistics Company Limited,B.China(S),XMN,,NVO,,0,GP_Group,,,China,20170101,1,,836.58,CAN,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,S,B.XMN,ZZU,B.XMN,ZZU,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,5048775050,5048775050,,ZZU01467010v1,huanghz,lizhh,2,513.46,Lindun(Changtai),Fujian,China,Nansha,Guangdong,China,Zhangzhou,Nansha,Zhangzhou,Nansha,20GP,GC,EV0,Shen Songlin,0,>0% and <=5%,7341644000,Guang Zhou Shi Jin Tuo Huo Yun Dai Li You Xian Gong Si,6833856000,"Guangzhou Jinghang Logistics Co.,Ltd.",7341644000,Guang Zhou Shi Jin Tuo Huo Yun Dai Li You Xian Gong Si,7341644000,Guang Zhou Shi Jin Tuo Huo Yun Dai Li You Xian Gong Si,OB,134.58,105.96,67.36,316.38,7341644,Guang Zhou Shi Jin Tuo Huo Yun Dai Li You Xian Gong Si,0,0,PAN-ICT,7341644000,Guang Zhou Shi Jin Tuo Huo Yun Dai Li You Xian Gong Si,B.China(S),ZZU,,NVO,,0,GP_Group,,,China,20170101,1,,76.59,CAN,,#N/A,
201701,2017,1,20170101,20170102,20170101,ICT,ICT,S,B.XMN,ZZU,B.XMN,ZZU,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,IC9RZD145S,5048775211,5048775211,,ZZU00917009v5,huanghz,lizhh,126,7318.71,Zhangzhou,Fujian,China,Nansha,Guangdong,China,Zhangzhou,Nansha,Zhangzhou,Nansha,40HQ,GC,EV0,Shen Songlin,0,>-5% and <=0%,6259795000,Zhangzhou Cimc Container Company Limited,7116341000,GuangZhoushi AoRun Company Limited,6259795000,Zhangzhou Cimc Container Company Limited,6259795000,Zhangzhou Cimc Container Company Limited,OB,1220.94,1220.94,1220.94,7318.71,6259795,Zhangzhou Cimc Container Company Limited,1,0,PAN-ICT,6259795000,Zhangzhou Cimc Container Company Limited,B.China(S),ZZU,,,,0,GP_Group,,,China,20170101,0,,1220.94,CAN,,#N/A,
